journalname,journalabbreviation,journalurl,year,issn,volume,issue,articletitle,doiurl,author,author_affiliation,abstractbody,keywords,fulltext,fulltexturl,publisheddate,conflictofinterests,otherurl,articleurl,pubmedid,pmcid,sponsors,manualid,country,chemicalcode,meshdescriptioncode,meshqualifiercode,medlinepgn,language,nlmuniqueid,datecompleted,daterevised,medlinedate,studytype,isboolean,nativetitle,nativeabstract,citations,reference,disclosure,acknowledgements,supplement_url
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(2),,Seasonal variation in Great Bustard Otis tarda diet in South Portugal with a focus on the animal component,,Pedro ROCHA; Ana Teresa MARQUES; Francisco MOREIRA,,,,,https://www.ardeola.org/uploads/articles/docs/1254.pdf,December 2005,,,https://www.ardeola.org/en/volumes/522/articles/371-376/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(2),,Can ornithology advance as a science relying on significance testing? A literature review in search of a consensus,,Alejandro MARTÍNEZ-ABRAÍN; Daniel ORO,,"There is a sense of frustration among ornithologists, especially among those dealing with conservation biology, regarding the usefulness of research results for decision-making. Similar problems affect the social and behavioural human sciences and their failures have been partially linked with the strong dependence of data analysis on the statistical testing of null hypothesis. We review the literature on reasoning against and in favour of null hypothesis testing, in search of some consensus procedure for proper data analysis, so that knowledge acquisition is feasible and decision-making policies are useful. We conclude that a consensus on appropriate data analysis could be reached if we focus on precision of the estimates and biological relevance instead of on significance. This implies an important change in our way of thinking, promoting confidence intervals for the difference of effects rather than p-values. The alternative approach of Bayesian statistics can also be of great help in the decision-making process typical of applied ornithology as it provides a measure of the evidence of the effects and can solve complex models with straightforward procedures. We suggest that the slow progress of theory accumulation in ornithology and the low reliability of results for decision making may be due, to a large extent, to the way we analyze data rather than to the nature of the topics approached by ornithologists.",alternatives; Bayesian statistics; confidence intervals; decision-making; knowledge accumulation; null hypothesis; power analysis; P-values; significance testing,,https://www.ardeola.org/uploads/articles/docs/1255.pdf,December 2005,,,https://www.ardeola.org/en/volumes/522/articles/377-387/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(2),,"Spanish names for the world birds recommended by the Spanish Ornithological Society (Tenth part: Orden Passeriformes, Families Campephagidae to Turdidae)",,Eduardo DE JUANA; Josep DEL HOYO; Manuel FERNÁNDEZ-CRUZ; Xavier FERRER; Ramón SÁEZ-ROYUELA; Jordi SARGATAL,,,,,https://www.ardeola.org/uploads/articles/docs/1256.pdf,December 2005,,,https://www.ardeola.org/en/volumes/522/articles/389-398/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(2),,Summaries of the Spanish Ornithological PhD Thesis (2004-05),,Francisco VALERA,,,,,https://www.ardeola.org/uploads/articles/docs/1257.pdf,December 2005,,,https://www.ardeola.org/en/volumes/522/articles/399-410/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(2),,Book reviews,,Gonzalo GARCÍA PÉREZ; Ramón SÁEZ-ROYUELA,,,,,https://www.ardeola.org/uploads/articles/docs/1258.pdf,December 2005,,,https://www.ardeola.org/en/volumes/522/articles/411-422/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(2),,Ornithological news,,Blas MOLINA; Juan Antonio LORENZO; Carlos LÓPEZ-JURADO,,,,,https://www.ardeola.org/uploads/articles/docs/1259.pdf,December 2005,,,https://www.ardeola.org/en/volumes/522/articles/423-435/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,The diet of Montagu's Harriers Circus pygargus in relation to land-use systems in pseudosteppe areas of Extremadura (SW Iberian Peninsula),,Casimiro CORBACHO; Ricardo MORÁN; María A. VILLEGAS,,"Aims: The feeding of Montagu's Harriers Circus pygargus during the breeding period was studied in relation to the land-use systems (agricultural or pasture-lands) in pseudosteppe areas of Extremadura (SW Spain). Methods: A total of 1,180 prey items was identified from the combined analysis of pellets and prey remains collected in nests and perches of the species. Results: Biases in diet results from the use of pellets (insects overrepresented) or remains (vertebrates, birds and mammals, overrepresented). Significant differences in the feeding of harriers between the two land-use systems were demonstrated. Hence, large insects (mainly grasshoppers) showed a higher importance in agricultural pseudosteppe areas than in pasture-lands dedicated to extensive livestock, with respect both the number of prey (82% vs. 67%) and prey weight (26% vs. 16%). On the contrary, in pasture-land areas birds and mammals contributed to a higher number of prey (32% vs. 18%) than in agrosystems, but this did not represented a higher relative importance in biomass (80% vs. 72%). Harriers take both larger and more diverse preys in pastures-lands than in agrosystems. Conclusions: The relative availability of the distinct prey categories between the two land-use systems appeared to be the main factor involving these differences among localities. These results and their implications discussed for the ecology and conservation of the Montagu's Harrier in Mediterranean areas.",Montagu's harrier; Circus pygargus; diet; prey categories; land- use systems; Mediterranean agrosystems; SW Iberian Peninsula,,https://www.ardeola.org/uploads/articles/docs/1219.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/3-19/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Human activities affect the potential distribution of the Houbara Bustard Chlamydotis undulata undulata,,Joseph LE CUZIAT; Eric VIDAL; Philip ROCHE; Frédéric LACROIX,,Aims: Human activities have been reported to impinge on the distribution of the endangered Houbara Bustard Chlamydotis undulata undulata. The present study intends to investigate spatial relationships between Bustard and pastoral distribution in order to identify avoidance patterns and potential exclusions of the species from still-suitable grounds. Location: The study was conducted on a 600 km² area within the semi-arid steppe-lands of Eastern Morocco. Methods: Spatial relationships between sheep flocks and Houbara flocks were explored and tested using the spatial point pattern analytical framework. Results: Significant mutually-exclusive distribution patterns between sheep and goat flocks and bustards were detected throughout the whole year. Bustards` avoidance of sheep flocks appeared to be a spatially variant and temporally scaled process. Conclusions: Exclusion patterns are identified and discussed. Subsequent conservation implications are briefly presented.,Maghreb; pastoralism impacts; seasonal variations; spatial patterns of occurrence; Ripley´s K function,,https://www.ardeola.org/uploads/articles/docs/1220.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/21-30/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Are the conservation requirements of pseudo-steppe birds adequately covered by Spanish agri-environmental schemes? An ex-ante assessment,,Diego LLUSIA; Juan J. OÑATE,,"Aims: To assess ex-ante the adequacy of available agri-environmental schemes towards the agriculture-related conservation requirements of pseudo-steppe birds and their habitats in Spain. Methods: A literature review was made on these requirements, based on which 21 ""desirable agricultural practices"" were identified. National and regional legislative acts implementing schemes under the 2000-2006 programme as in December 2003 were then collected, and the degree to which these desirable practices had been included among the schemes´ commitments was determined. The percentage of included desirable practices was considered an indication of the schemes´ adequacy towards the conservation requirements of pseudo-steppe birds. Schemes were also assessed in regards to their provisions for spatially targeted implementation. Results and Conclusions: Only 71% of identified desirable practices are included as commitments to farmers at the national level. Implementation deficit at the regional level diminishes this figure at an average 39%, with extreme cases at 0 % and 67 %. Further, schemes´ implementation is generally not targeted to particular sites of special conservation interest, such as Special Protection Areas (Birds Directive). On the basis of encountered design deficiencies and limited implementation, it is concluded that limited effects in terms of pseudo-steppe birds´ conservation can be expected from current agri-environmental schemes in Spain. Further, it is argued that detected implementation deficits may be seriously impeding a needed learning-from-doing process in the agri-environment policy arena, an issue of capital importance in the actual context of the European Common Agricultural Policy.",pseudo-steppe birds; conservation; agri-environment policy; ex-ante assessment; Spain,,https://www.ardeola.org/uploads/articles/docs/1221.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/31-42/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Seasonal variation in nest mass and dimensions in an open-cup ground nesting shrub-steppe passerine: The Tawny Pipit Anthus campestris,,Francisco SUÁREZ; Manuel B. MORALES; Israel MÍNGUEZ; Jesús HERRANZ,,"Aims: The main aim was to study seasonal variation in the mass and dimensions of nests of Tawny Pipits Anthus campestris. Location: The study was conducted in Layna (Soria). Methods: Seasonal variation in the mass and dimensions of 88 nests of Tawny Pipits was studied over five years. The data were evaluated against five hypotheses (involving predation, clutch size, incubatory efficiency, thermoregulation and sexual selection). Results: The probability of predation was unrelated to outer nest diameter nor was there any relationship between internal diameter and the presence of unhatched eggs. Wall thickness and nest mass declined as the season progressed but there was no relationship between these variables and the mean environmental temperature during either seven or four days preceding the start of nest building. Clutch size did not correlate with outer nest diameter nor with nest mass but was positively related to nest volume. Conclusions: It is concluded that the clutch size hypothesis, in which females are capable of adjusting nest size to clutch size, best explains the observed variation. This is the first demonstration of the applicability of this hypothesis to a ground-nesting, open-cup nest building species.",Motacillidae; clutch size; nest size variation; clutch size hypothesis; Tawny Pipit; Anthus campestris,,https://www.ardeola.org/uploads/articles/docs/1222.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/43-51/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Fluctuations related to rainfall in richness and abundance of birds of steppic Mediterranean habitats,,Eduardo DE JUANA; Ángela M. GARCÍA,,"Aims: The existence of interannual variations in the richness and abundance of bird species breeding in pseudo-steppic Mediterranean areas is analysed and related to the important fluctuations that take place in rainfall, which in turn deeply influence vegetation growth. The hypothesis of food limitation as a key factor in determining population sizes, allows the prediction of the existence of positive correlations between these parameters. Location: The study was carried out in the Extremadura region, south-west Spain. Seven areas of pseudo-steppes were selected, characterized by large treeless plains devoted to un-irrigated cereal cultivations and/or extensive grazing grasslands. Climate is typically Mediterranean and semi-arid, with annual rainfall around 400-600 mm, mild and relatively wet winters, and very dry and hot summers. Methods: Bird communities were surveyed by means of point counts, placed along fixed routes which were repeated every year in the same spring dates (14 to 27 point counts in each locality). Surveys were conducted in five different years, three of them consecutive. Data regarding changes in rainfall were obtained from meteorological stations placed in or very close to the study areas. Results: Cumulative rainfall during the months preceding breeding bird censuses (January to April) showed significant inter-annual variations. Densities of several breeding bird species also exhibited important changes along the study period, especially noticeable among grassland or steppic species (those nesting in the ground), where they were statistically significant for most of the common species. Fluctuations among years of bird densities usually took place in parallel to those of rainfall. Average richness was positively correlated to rainfall in the whole of the breeding bird community, as well as in the steppic birds group, but it was not correlated to rainfall in the non-steppic birds group (species usually nesting in buildings or trees). Analysis of the variance by species allowed us to differentiate in the inter-annual variations the effects of years and localities. In only three steppic species there were significant changes mainly explained by differences between years and at the same time, showing a positive significant correlation with rainfall (Quail Coturnix coturnix, Fan-tailed Warbler Cisticola juncidis and Corn Bunting Emberiza calandra). On the other hand, there were species apparently not affected by rainfall, among them all or most belonging to the non-steppic group. Conclusions: The parallel and spatially synchronic fluctuations of cumulative rainfall, indices of vegetation growth, and densities of several grassland bird species, agree with a limiting role of the resources linked to vegetation, whose marked reduction during dry years would impose reductions in the population sizes of those species. Nevertheless, changes in rainfall and plant productivity do not affect many other bird species, among them all or most in the non-steppic group, making difficult to assume that the limiting factors are directly related to food (although insectivorous species may have fluctuated on average more than seed-eating species). An alternative or complementary explanation may link the decreases in abundances of certain species to the simplification taking place during dry years in the habitat structural complexity.",bird communities; Cisticola juncidis; climatic oscillations; Coturnix coturnix; Emberiza calandra; Extremadura; food resources; grassland birds; population dynamics; spatial synchrony,,https://www.ardeola.org/uploads/articles/docs/1223.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/53-66/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,"The Great Bustard Otis tarda in Andalusia, southern Spain: status, distribution and trends",,Juan Carlos ALONSO; Carlos A. MARTÍN; Carlos PALACÍN; Beatriz MARTÍN; Marina MAGAÑA,,"Aims: Between 2001 and 2004 the first comprehensive census of Great Bustards Otis tarda was carried out in Andalusia, southern Spain. This region holds one of the most endangered populations of the Iberian Peninsula. The aims were to establish the locations of current leks and the numbers of birds breeding at them, determine their age and sex structure and reproductive success, and discuss present and past population trends. These data are essential to plan the conservation of this threatened population. Results and Conclusions: The total estimated number of birds in the region was 338, distributed in 16 leks plus two breeding sites with only females. The species is today extinct in Almería, Granada, and Málaga. The current distribution is highly fragmented, with two main aggregations of three and five leks in the Guadalquivir valley, respectively close to Osuna, in Sevilla province, and at the border between the provinces Córdoba and Jaén. Another group of three leks is located in the northwest border of the region, separated from the rest by Sierra Morena mountain chain. These birds are perhaps demographically more related to the Bustards of Extremadura than to other leks in Andalusia. The Guadalquivir subpopulation is the remnant of a formerly much larger population, which has declined due to the high hunting pressure before the hunting ban in 1980, and to agriculture intensification during the last decades. Great Bustards survive today in suboptimal habitat, but could go through a slow extinction process in the future if habitat conditions are not improved. Man-induced mortality causes have also probably contributed to the extremely female-biased sex-ratio, with an estimated 3.28 females per male, and several leks with only 1-2 males with 4-17 females. Throughout the study period numbers of males and females increased in Osuna, and adult males decreased in Arahal, Gerena and Bujalance. These decreases are not compensated for by the remarkably low productivity (0.08 young per female in September, range of annual values 0.04-0.12). In conclusion, the small numbers of birds, fragmented distribution, extremely biased sex-ratio, high adult male mortality, and low productivity clearly reflect the poor conservation status and serious extinction risk of the Great Bustard population in Andalusia. Conservation efforts should be urgently directed towards improving habitat conditions, in order to increase current productivity values and decrease mortality through collision with powerlines.",Andalusia; Distribution; Great Bustard; Otis tarda,,https://www.ardeola.org/uploads/articles/docs/1224.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/67-78/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,The Great Bustard Otis tarda in Morocco: a re-evaluation of its status based on recent survey results,,Juan C. ALONSO; Carlos PALACÍN; Carlos A. MARTÍN; Nourdine MOUATI; Zine L. ARHZAF; Driss AZIZI,,"Aims: Between 1999 and 2005 five spring censuses of the Great Bustard Otis tarda population in Morocco were carried out, one of which (2003) was finally discarded due to bad weather conditions. Some complementary, partial counts in autumn 2000, winter 2001-2002 and spring 2004 were also carried out. The aims were to survey new areas where occurrence of the species was suspected but not confirmed, re-evaluate all recently published counts, establish reliable productivity, sex-ratio, and age structure values, and assess the conservation status of this endangered population. Results and Conclusions: Seven leks were identified, two of which had not been described in earlier studies (Chekbouchan, Mrhitane). The total numbers of birds counted in spring varied between 70 and 84. Based on these, 80-113 birds were estimated in Morocco. The annual estimates of 99, 98, 90 and 80 birds, respectively for 1999, 2001, 2002 and 2005, suggested a decline in numbers throughout the study period, particularly at the two northern leks. Compared to the scarce data from previous decades, these counts suggest that the population has suffered a moderate decrease. The sex-ratio was extremely female-biased, with 3.9 observed and 4.1 estimated females per male. The age structure of the male population was remarkably young, with 23.5% immature males (range 11.1-33.3%), a higher proportion than that recorded in Iberian populations of the species. Average annual recruitment was 0.10 juvenile birds survived up to March from the previous breeding season, per adult female (range 0.045-0.178), a reasonable value compared to Iberian populations. These data suggest that Moroccan Great Bustards are subjected to high adult male mortality. This was corroborated with numerous well-documented cases of illegal hunting. Poaching was identified as the main current threat for the population, followed by collision with powerlines. It is suggested that poaching, and particularly male trophy hunting, has caused the decreases in numbers observed at some leks during the present study. Other threats include the foreseeable extension of the powerline network, and the agriculture intensification at current breeding areas. Immediate conservation actions are urgently required to save this extremely endangered population from extinction.",Distribution; Great Bustard; Morocco; Otis tarda; status,,https://www.ardeola.org/uploads/articles/docs/1225.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/79-90/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Mating system of the Houbara Bustard Chlamydotis undulata undulata in eastern Morocco,,Yves HINGRAT; Michel SAINT JALME,,"Aims: Among polygynous mating systems, the lekking strategy is recognised when the four following criteria are met: (1) display males aggregate at specific sites; (2) there is no male parental care; (3) the only resource females find at the lek are males´gametes; (4) females can freely select their mate(s). In Morocco, the Houbara Bustard mating strategy partially fulfills this definition. Display males are greatly separated and form so-called ""exploded-leks"" where females can forage or even nest, therefore failing to fulfil the third criteria of the lek definition. When leks contain critical resources for females, the strategy is a resource-based mating system. To verify the importance of resources in the Houbara mating system the breeding habitat use and selection of 7 females and 13 males was studied and compared to food resources availability (arthropod biomasses) and vegetation structure. The spatial relationship between female home-ranges, nests and leks was then studied. Results and Conclusions: Both sexes were significantly selective in comparison to habitat availability, but breeding habitat use significantly differed between sexes. Habitat preference and avoidance were not related to arthropod biomasses that appeared homogeneously distributed across habitats. Females brood preferentially in the reg with tall perennials that was not preferred by males. The percentage of overlapping between female breeding ranges and leks was low (21%) and 78% of nests were outside leks. Critical resources for females were not situated within leks. The mating strategy of the Houbara population is a true ""exploded-lek"".",exploded-lek; food resources; habitat use; habitat selection; vegetation structure,,https://www.ardeola.org/uploads/articles/docs/1226.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/91-102/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,"Seasonal and interannual variability in laying date, clutch size, egg volume and hatching asynchrony of four lark species in Mediterranean Spain",,Francisco SUÁREZ; Jesús HERRANZ; Miguel YANES; Ana M. SÁNCHEZ; Jesús T. GARCÍA; Juan MANRIQUE,,"Aims: To describe the variation in laying date, clutch size, egg volume and hatching asynchrony of four lark species (Skylark Alauda arvensis, Short-toed Lark Calandrella brachydactyla, Thekla Lark Galerida theklae and Lesser Short-toed Lark Calandrella rufescens) and at two different time scales: between years (large-scale variation), and within seasons (short-scale variation). Location: Two climatically contrasting Mediterranean areas: Layna, located in the centre of the Iberian Peninsula and with a continental Mediterranean climate, and Cabo de Gata, located in the south-western Iberian Peninsula and with a semi-arid climate. Breeding Skylarks and Short-toed Larks occur in Layna, whereas breeding Thekla Larks and Lesser Short-toed Larks occur in Cabo de Gata. Methods: During the study period between 1991-95 in Layna and between 1991-94 and 1996-97 in Cabo de Gata, searches were carried out for nests of the four species and laying date, measured egg-length and width, and hatching asynchrony recorded. Overall, 118 nests of Skylarks, 165 of Short-toed Larks, 334 of Thekla Larks and 259 of Lesser Short-toed Larks were studied. Between-year variations in breeding parameters were analysed with General Linear Models (GLM’s). To investigate the presence or absence of asynchronous hatching in relation to year, laying date and clutch size, bi and multinomial logistic regression models were fitted. Results: The breeding season in Cabo de Gata started earlier (60 days before) and was longer (15-25 days) than in Layna. The frequency distribution of laying dates was unimodal in all cases, with the exception of Lesser Short-toed Larks. Annual mean laying dates did not vary significantly among years in Layna, but the opposite was found in Cabo de Gata. However, mean laying dates of clutches from the 25 percentile show large between-year variations in all cases. Regarding the among-year variation in clutch size, all species studied except the Thekla Lark show a high degree of constancy in this parameter. The seasonal pattern of clutch size variation was similar in all species studied, with maximum clutch sizes on intermediate dates, and smaller early and late clutches. Mean clutch volume appears relatively constant in relation to annual variation in three of the species studied. Nevertheless, in Thekla Larks a significant inter-annual variation was observed in this breeding parameter. Finally, the incidence and/or the extent of hatching asynchrony are similar in all the species studied, increasing with clutch size and laying date. Conclusions: This study shows that the four lark species have different reproductive strategies which cannot be explained solely in terms of their body mass or biogeographical affinities. More studies are needed to evaluate how these factors could affect breeding success in larks in Mediterranean habitats and the implications on demography and population dynamics.",Alauda arvensis; Calandrella brachydactyla; Galerida theklae; Calandrella rufescens; larks; breeding period; mediterranean habitats; semi-arid climate; Iberian Peninsula,,https://www.ardeola.org/uploads/articles/docs/1227.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/103-117/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Open-habitat birds in recently burned areas: the role of the fire extent and species' habitat breadth,,Pere PONS; Josep M. BAS,,"Aims: To evaluate the occurrence of open-habitat and steppe-land bird species in Western Mediterranean burned areas and to assess the role of the extent and location of the fire on species richness and composition. At the species level, the relationship was explored between habitat breadth, distribution extent and the ability to occupy recently burned areas. Location: Iberia and Southern France Methods: Fieldwork and bibliography were assembled to obtain breeding bird inventories for 21 burned areas, mostly large wildfires (135- 23,800 ha). The sampling effort was standardized in relation to the area in the 11 fire locations surveyed using transects. Results: Single burned areas contained 0 to 15 open-habitat species (mean = 7.6), and in all the areas combined there were 22 species, including 17 with an unfavourable conservation status in Europe. The most frequent were Carduelis cannabina, Lullula arborea, Alectoris rufa, Oenanthe hispanica and Emberiza cia, but characteristic steppe-land birds such as O. leucura, Calandrella brachydactyla and C. rufescens also bred in particular burned areas. After controlling for the extent of the species range in the Spanish distribution Atlas, passerine occurrence in burned areas was positively related to the species' habitat breadth in a gradient of unburned habitats. Cluster analysis separated a species-poor group of fire locations from a species-rich group, and showed that some neighbouring areas had a similar species composition. However, there was no spatial autocorrelation between burned areas, and species composition was correlated with the fire extent (Mantel test). Species richness tended to increase with increasing fire area. From the regression equation 5, 9, 12-13 and 16-17 open-habitat species may be expected to occur in burned areas of 100, 1000, 10,000 and 100,000 ha, respectively. Conclusions: This study stresses the importance of biogeographical constraints on colonisation of new habitat patches created by disturbances. The extent of the fire rather than the proximity between burned areas influenced species richness and composition of open-habitat birds in recently burned areas. The best post-fire colonisers were generalists regarding habitat structure. The role of large wildfires in the conservation of threatened open-habitat birds seems to be significant and merits further study.",biogeography; colonisation; conservation; fire; passerines; species-area relationship; W Mediterranean,,https://www.ardeola.org/uploads/articles/docs/1228.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/119-131/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,"Home range, territoriality and habitat selection by the Dupont´s Lark Chersophilus duponti during the breeding and postbreeding periods",,Vicente GARZA; Francisco SUÁREZ; Jesús HERRANZ; Juan TRABA; Eladio L. GARCÍA DE LA MORENA; Manuel B. MORALES; Raúl GONZÁLEZ; María CASTAÑEDA,,"Aims: Home ranges, habitat use and selection of Dupont´s Lark Chersophilus duponti during the breeding and postbreeding periods were analysed using radiotagged birds. Location: Layna, central Spain (Soria, 41º05´N, 1º50´W; 1200 m a. s. l.). Methods: A total of 32 birds were radiotagged (22 males, 4 females and 6 juveniles) and monitored nearly daily from April 1st to September 1st. The following variables were measured (1) home ranges using the Minimum Convex Poligon, MCP, (2) core areas using the kernel 80 % density estimator, (3) the distance between successive daily locations, and (4) the degree of overlap of between individuals and periods in home ranges and core areas using Cole´s Index of Concordance. The use and selection of vegetation formations was studied on an individual basis comparing the percentage of bird locations and random points in each vegetation unit. The selection of habitat structure was measured along transects within the birds´ home ranges and compared to that measured along random transects outside home ranges. Results: Home ranges (mean, 8.1 ha), core areas (3.7 ha) and the distance between successive daily locations (around 120 m) did not differ between age-sex classes, or between periods in either sex. Juveniles showed larger core areas and movements than adults during the post-breeding period. Overlap between neighbouring males, as well as between juveniles and adults during the postbreeding period, was scarce in comparison with the overlap between members of the same pair or the overlap between the periods. Two males (9.1%) changed their home ranges during the breeding period, and the only fledgling captured near its nest stayed within paternal home range until at least 1 month old. The density in the study area was 1.0 males/10ha. Dupont´s Lark positively selected Genista pumila shrubs and negatively Genista scorpius shrubs, dry pastures and cereal fields. There were no differences between sexes, nor between periods among adults. Selection by juveniles differed from adult selection during the postbreeding period, using dry pastures more frequently than Genista pumila shrubs. Birds positively selected areas of high pillow-shape shrub cover at ground level, avoiding those of high tall-shrub cover at ground level. A binary logistic regression model including only pillow-shaped shrub cover at ground level as explanatory variable, correctly predicted 76% of home ranges, as confirmed by jacknife re-sampling estimation. Conclusions: Three main conclusions can be drawn from a conservation perspective: (1) the species´ territorial behaviour and strict habitat selection make it highly vulnerable to habitat changes, imposing careful habitat management; (2) management should also regard the marginal habitats used by juveniles; (3) the low density found in one of the best areas for the species in Iberia supports the low estimates of the Spanish population of the Dupont´s Lark made in previous studies.",Alaudidae; core areas; home range; Mediterranean; radio-tracking; Spain,,https://www.ardeola.org/uploads/articles/docs/1229.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/133-146/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,"Population size, phenology and habitat preferences of Little Bustard Tetrax tetrax in an isolated area of the northwestern Iberian Peninsula",,Oscar RIVAS; Augusto DE CASTRO; Luis LLANEZA; José OTERO,,,,,https://www.ardeola.org/uploads/articles/docs/1230.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/147-149/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Habitat selection by territorial males of Little Bustard Tetrax tetrax in a NW Iberian population,,Francisco ARCOS; Rafael SALVADORES,,"The galician population of Little Bustard Tetrax tetrax occupies a marginal area within the Iberian distribution range of the species, and up to the present day it has received little attention. The general pattern of habitat selection of territorial males in the A Limia region (Galicia, NW Spain) between the years 2003 and 2004 has been studied, through the development of generalised linear models, which analised the characteristics of circular surfaces delimited by radii of 100 and 250 metres around the places with (n = 18) and without (n = 36) Little Bustards. In the central surfaces of the territories there is less potato crop and greater surfaces of semipermanent crops, whereas in the circles with a 250 metres radius there is also greater surfaces of semipermanent crops. The species avoids the presence of roads and agricultural tracks.",,,https://www.ardeola.org/uploads/articles/docs/1231.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/151-157/,,,,,,,,,, Spanish,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,African climate warming advances spring arrival of the Common Quail Coturnix coturnix,,José Domingo RODRÍGUEZ-TEIJEIRO; Oscar GORDO; Manel PUIGCERVER; Secundino GALLEGO; Dolors VINYOLES; Xavier FERRER,,,,,https://www.ardeola.org/uploads/articles/docs/1232.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/159-162/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,"Population estimates of Houbara Bustard Chlamydotis undulata macqueenii in Punjab, Pakistan, november 1999",,Muhammad Sajid NADEEM; M. Anwar MAAN; Tariq MAHMOOD; Aasim Iqbal ABBASI,,,,,https://www.ardeola.org/uploads/articles/docs/1233.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/163-166/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Two new calls from the Dupont's Lark Chersophilus duponti and imitations by other alaudids: ecological and monitoring implications,,Paola LAIOLO; Matthias VÖGELI; David SERRANO; José L. TELLA,,,,,https://www.ardeola.org/uploads/articles/docs/1234.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/167-172/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,"Distribution of the Roller Coracias garrulus in Portugal, an historical approach",,Ana Teresa MARQUES; Inês HENRIQUES; Inês CATRY; Maria Inês MOREIRA,,,,,https://www.ardeola.org/uploads/articles/docs/1235.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/173-176/,,,,,,,,,, English,,,,,,,,,,,,,
Ardeola,,https://www.ardeola.org/en/volumes/,2005,,Volume 52(1),,Book reviews,,Gonzalo GARCÍA PÉREZ y Ramón SÁEZ-ROYUELA,,,,,https://www.ardeola.org/uploads/articles/docs/1236.pdf,June 2005,,,https://www.ardeola.org/en/volumes/521/articles/177-184/,,,,,,,,,, Spanish,,,,,,,,,,,,,
